title,url,stage,day,time,mbid,lfm_url,orig_name
Boy Azooga,https://www.boyazooga.co.uk,GREENPEACE STAGE,FRIDAY,15:30 - 16:15,,https://www.last.fm/music/Boy+Azooga,BOY AZOOGA
Bradley Zero,https://twitter.com/bradleyzero,STONEBRIDGE,FRIDAY,01:15 - 02:45,,https://www.last.fm/music/Bradley+Zero,BRADLEY ZERO
Pinty,https://twitter.com/bradleyzero,STONEBRIDGE,FRIDAY,01:15 - 02:45,,https://www.last.fm/music/Pinty,PINTY
Brass Funkeys,https://www.brassfunkeys.com/,CROISSANT NEUF,FRIDAY,12:30 - 13:00,,https://www.last.fm/music/Brass+Funkeys,BRASS FUNKEYS
Brass Rave Unit,https://soundcloud.com/brass-rave-unit,TRUTH STAGE,SUNDAY,03:00 - 03:45,,https://www.last.fm/music/Brass+Rave+Unit,BRASS RAVE UNIT
Brawther,,FLYING BUS,SATURDAY,00:00 - 01:00,6131bbae-715e-4b50-9144-fff2932b64f8,https://www.last.fm/music/Brawther,BRAWTHER
Breakfast Club,,BABYLON UPRISING,SATURDAY,11:00 - 12:30,df19b09e-a53f-4d7f-b364-5ae4b05e6c4a,https://www.last.fm/music/Breakfast+Club,BREAKFAST CLUB
Brian Boothby,,MANDALA STAGE,WEDNESDAY,22:00 - 23:00,,https://www.last.fm/music/Brian+Boothby,BRIAN BOOTHBY
Bridges,https://www.bridgesofficial.com/,BIMBLE INN,THURSDAY,17:00 - 18:00,5dafa25e-e95a-42b5-a2fb-379633bc3ae1,https://www.last.fm/music/Bridges,BRIDGES
Bring Me the Horizon,https://www.bmthofficial.com/,OTHER STAGE,SUNDAY,15:45 - 16:45,074e3847-f67f-49f9-81f1-8c8cea147e8e,https://www.last.fm/music/Bring+Me+the+Horizon,BRING ME THE HORIZON
Broken Bones Matilda,http://www.brokenbonesmatilda.com/,STRUMMERVILLE,THURSDAY,14:45 - 15:15,,https://www.last.fm/music/Broken+Bones+Matilda,BROKEN BONES MATILDA
Bruce,https://www.facebook.com/officialbrucemusic/,IICON,SATURDAY,20:00 - 21:30,8394c144-bd1d-4fd5-9408-3edec712b7e0,https://www.last.fm/music/Bruce,BRUCE
Ehua,,BABYLON UPRISING,THURSDAY,17:00 - 19:00,,https://www.last.fm/music/Ehua,EHUA
Bryte,,BABYLON UPRISING,THURSDAY,17:00 - 19:00,,https://www.last.fm/music/Bryte,BRYTE
Ahadadream,,BABYLON UPRISING,THURSDAY,17:00 - 19:00,,https://www.last.fm/music/Ahadadream,AHADADREAM
Bugzy Malone,http://thebugzymaloneshow.co.uk/,JOHN PEEL STAGE,SATURDAY,21:00 - 22:00,,https://www.last.fm/music/Bugzy+Malone,BUGZY MALONE
Bunny,http://www.scarylittlegirls.co.uk,THE GATEWAY,THURSDAY,18:15 - 18:45,e22583e7-4f91-4a54-ab3d-046ece18903b,https://www.last.fm/music/Bunny,BUNNY
Burning Glass,,MANDALA STAGE,FRIDAY,19:00 - 20:00,,https://www.last.fm/music/Burning+Glass,BURNING GLASS
Bushwacka,https://www.instagram.com/bushwacka/,SPACEPORT,FRIDAY,16:00 - 18:00,bdb6d1cd-d89e-43f0-aede-ab52b6efcc5c,https://www.last.fm/music/Bushwacka,BUSHWACKA
OLIVER MOON,https://www.instagram.com/bushwacka/,SPACEPORT,FRIDAY,16:00 - 18:00,,https://www.last.fm/music/OLIVER+MOON,OLIVER MOON
Bushwacka!,,GLADE,THURSDAY,01:35 - 02:50,21cbf9ea-bd99-43aa-8979-f72d65985de7,https://www.last.fm/music/Bushwacka%21,BUSHWACKA!
Bustawidemove,https://www.facebook.com/bustawidemove/,BLIND TIGER,FRIDAY,05:00 - 06:00,,https://www.last.fm/music/Bustawidemove,BUSTAWIDEMOVE
Busty,,BREAD AND ROSES,THURSDAY,16:00 - 16:40,,https://www.last.fm/music/Busty,BUSTY
Ginger,,BREAD AND ROSES,THURSDAY,16:00 - 16:40,f148c81c-382d-4295-8813-56de8bdd631c,https://www.last.fm/music/Ginger,GINGER
Butterfly,http://www.circusxt.co.uk/,GREENPEACE,THURSDAY,15:00 - 16:00,bc0a6689-5469-4824-9457-1d1db04cd347,https://www.last.fm/music/Butterfly,BUTTERFLY
Buttoned Down Disco,http://www.buttoneddowndisco.com,WILLIAM'S GREEN,SUNDAY,23:00 - 02:30,,https://www.last.fm/music/Buttoned+Down+Disco,BUTTONED DOWN DISCO
Buzzard Buzzard Buzzard,http://buzzardbuzzardbuzzard.com/,BBC MUSIC INTRODUCING,SUNDAY,14:15 - 14:40,,https://www.last.fm/music/Buzzard+Buzzard+Buzzard,BUZZARD BUZZARD BUZZARD
Cable Street Collective,,SMALL WORLD,Thursday,20:30 - 21:30,,https://www.last.fm/music/Cable+Street+Collective,CABLE STREET COLLECTIVE
Cal Jader,,SAMULA,THURSDAY,21:00 - 22:00,,https://www.last.fm/music/Cal+Jader,CAL JADER
Caleb Harris,,CROISSANT NEUF BANDSTAND,WEDNESDAY,12:00 - 12:20,,https://www.last.fm/music/Caleb+Harris,CALEB HARRIS
Call Me Unique,http://callmeunique.com,TOAD HALL,FRIDAY,22:00 - 22:40,,https://www.last.fm/music/Call+Me+Unique,CALL ME UNIQUE
Call Super,http://www.callsuper.net/,THE BEAT HOTEL,SATURDAY,01:30 - 03:00,c5d98aa8-5f6b-4910-b4a0-dfcca6694e52,https://www.last.fm/music/Call+Super,CALL SUPER
CamelPhat,,SONIC,SATURDAY,23:00 - 00:30,61314ff2-7b52-4296-a0b8-af61dc08bdd1,https://www.last.fm/music/CamelPhat,CAMELPHAT
captain moonlight,,FLYING BUS,SATURDAY,21:00 - 21:45,,https://www.last.fm/music/captain+moonlight,CAPTAIN MOONLIGHT
Sophie,,STONEBRIDGE,THURSDAY,18:30 - 19:00,f79d1239-0723-4a0c-9858-be69961945ee,https://www.last.fm/music/Sophie,SOPHIE
Carl Cox,http://www.carlcox.com/,ARCADIA'S PANGEA,FRIDAY,00:00 - 02:00,8f614665-3418-4ca8-aa6a-737b4636b995,https://www.last.fm/music/Carl+Cox,CARL COX
Jamie Jones,http://www.carlcox.com/,ARCADIA'S PANGEA,FRIDAY,00:00 - 02:00,0ee95a03-3906-4866-bef8-832308342452,https://www.last.fm/music/Jamie+Jones,JAMIE JONES
Carrie Underwood,https://www.carrieunderwoodofficial.com/,PYRAMID STAGE,SATURDAY,13:15 - 14:15,70f0e309-5418-49b6-a130-666e2f76eecd,https://www.last.fm/music/Carrie+Underwood,CARRIE UNDERWOOD
carrot,,BREAD AND ROSES,FRIDAY,15:00 - 15:40,,https://www.last.fm/music/carrot,CARROT
Cassell,,FLYING BUS,THURSDAY,00:15 - 01:00,,https://www.last.fm/music/Cassell,CASSELL
Cassetteboy vs DJ Rubbish,https://www.twitter.com/djrubbish,GLADE,SUNDAY,13:50 - 14:35,,https://www.last.fm/music/Cassetteboy+vs+DJ+Rubbish,CASSETTEBOY VS DJ RUBBISH
Cat Power,https://www.catpowermusic.com/,THE PARK STAGE,FRIDAY,23:00 - 00:15,05755bf1-380c-487f-983f-d1a02401fa28,https://www.last.fm/music/Cat+Power,CAT POWER
Catherine McGrath,https://www.catherinemcgrathmusic.com/,ACOUSTIC STAGE,SATURDAY,12:50 - 13:20,,https://www.last.fm/music/Catherine+McGrath,CATHERINE MCGRATH
professor sprout,,VILLAGE INN,THURSDAY,21:00 - 23:00,,https://www.last.fm/music/professor+sprout,PROFESSOR SPROUT
Celeste Lovick,,SMALL WORLD,Sunday,12:00 - 13:00,,https://www.last.fm/music/Celeste+Lovick,CELESTE LOVICK
Celeste,,BBC MUSIC INTRODUCING,SUNDAY,17:15 - 17:40,de3b08c5-e942-481d-828f-673ac76e63c3,https://www.last.fm/music/Celeste,CELESTE
cerian,http://www.cerianmusic.com,MANDALA STAGE,THURSDAY,01:00 - 02:00,,https://www.last.fm/music/cerian,CERIAN
cervo,https://bananahill.bandcamp.com/,WORMHOLE,SATURDAY,23:00 - 00:00,,https://www.last.fm/music/cervo,CERVO
Channel One Sound System,http://www.channelonesoundsystem.com,SAMULA,FRIDAY,02:00 - 04:00,,https://www.last.fm/music/Channel+One+Sound+System,CHANNEL ONE SOUND SYSTEM
Chant,http://www.chant.live,GREENPEACE STAGE,SUNDAY,22:30 - 23:30,c7df5b96-e9fc-4c97-b17f-dbe1a8cf4996,https://www.last.fm/music/Chant,CHANT
Chaos in the CBD,https://soundcloud.com/chaos-in-the-cbd,STONEBRIDGE,FRIDAY,02:45 - 04:00,ae534b5f-95e5-40d9-9ce0-75e4b777cad1,https://www.last.fm/music/Chaos+in+the+CBD,CHAOS IN THE CBD
Charlie Porter,https://soundcloud.com/platform/charlie-porter,GENOSYS,SUNDAY,21:00 - 23:00,,https://www.last.fm/music/Charlie+Porter,CHARLIE PORTER
Charlie Sloth,,CLASH,SATURDAY,23:30 - 00:00,,https://www.last.fm/music/Charlie+Sloth,CHARLIE SLOTH
Charlotte de Witte,https://soundcloud.com/charlottedewittemusic,ARCADIA'S PANGEA,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Charlotte+de+Witte,CHARLOTTE DE WITTE
Che Lingo,https://twitter.com/che_lingo,BBC MUSIC INTRODUCING,SUNDAY,13:30 - 13:55,,https://www.last.fm/music/Che+Lingo,CHE LINGO
Chelou,,GREENPEACE STAGE,SUNDAY,12:00 - 12:45,,https://www.last.fm/music/Chelou,CHELOU
Children Of Zeus,,PUSSY PARLURE,SUNDAY,20:30 - 21:30,,https://www.last.fm/music/Children+Of+Zeus,CHILDREN OF ZEUS
Chris Cruse,https://www.facebook.com/chriscrusedj/,NYC DOWNLOW,SATURDAY,01:00 - 02:30,,https://www.last.fm/music/Chris+Cruse,CHRIS CRUSE
Chris Ellis,,MANDALA STAGE,WEDNESDAY,21:00 - 22:00,,https://www.last.fm/music/Chris+Ellis,CHRIS ELLIS
Chris Gee,,HEDS PARTY,SUNDAY,03:00 - 05:00,,https://www.last.fm/music/Chris+Gee,CHRIS GEE
Chris Holt,,DELUXE DINER,SUNDAY,00:30 - 02:00,,https://www.last.fm/music/Chris+Holt,CHRIS HOLT
Chrissie Huntley,https://soundcloud.com/chrissiehuntley,TOAD HALL,SUNDAY,21:00 - 21:45,,https://www.last.fm/music/Chrissie+Huntley,CHRISSIE HUNTLEY
Christine and the Queens,http://www.christineandthequeens.com/,OTHER STAGE,SUNDAY,22:00 - 23:15,9c90ffbf-b137-4dee-bfcc-b8010787840d,https://www.last.fm/music/Christine+and+the+Queens,CHRISTINE AND THE QUEENS
Circa Waves,https://circawaves.com/,OTHER STAGE,SUNDAY,11:50 - 12:30,050fffd7-c7cc-4bb2-8f7a-a0ee4bc47678,https://www.last.fm/music/Circa+Waves,CIRCA WAVES
Circe's Diner,http://circesdiner.com,BIMBLE INN,SATURDAY,13:30 - 14:00,,https://www.last.fm/music/Circe%27s+Diner,CIRCE'S DINER
Clara McHugh,,CROISSANT NEUF BANDSTAND,WEDNESDAY,12:30 - 12:50,,https://www.last.fm/music/Clara+McHugh,CLARA MCHUGH
Colonel,,TOLPUDDLE,THURSDAY,17:00 - 19:00,,https://www.last.fm/music/Colonel,COLONEL
Colours,,NO AVERAGE GROOVE,SUNDAY,13:00 - 15:00,d01e8c5e-872b-4dfb-9e5a-66745bf55616,https://www.last.fm/music/Colours,COLOURS
Conducta,,THE GAS TOWER,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Conducta,CONDUCTA
Nyta,,THE GAS TOWER,FRIDAY,02:00 - 03:00,,https://www.last.fm/music/Nyta,NYTA
Connie Constance,http://theblackacre.co.uk/connie-constance,WORMHOLE,THURSDAY,20:00 - 21:00,,https://www.last.fm/music/Connie+Constance,CONNIE CONSTANCE
Coolant Bowser,https://www.facebook.com/coolantbowser,THE BEAT HOTEL,WEDNESDAY,00:00 - 01:30,,https://www.last.fm/music/Coolant+Bowser,COOLANT BOWSER
Count Bobo,,THE BANDSTAND,THURSDAY,22:30 - 23:30,,https://www.last.fm/music/Count+Bobo,COUNT BOBO
Count Skylarkin,https://skylarkin.wordpress.com/,TRUTH STAGE,SATURDAY,19:00 - 21:00,,https://www.last.fm/music/Count+Skylarkin,COUNT SKYLARKIN
Courteeners,http://www.thecourteeners.com/,OTHER STAGE,SATURDAY,20:45 - 21:30,,https://www.last.fm/music/Courteeners,COURTEENERS
cousn,,GREENPEACE STAGE,FRIDAY,22:00 - 23:30,,https://www.last.fm/music/cousn,COUSN
MANAMI,,GREENPEACE STAGE,FRIDAY,22:00 - 23:30,db1eda69-b06d-4541-8e7a-377cc4870d60,https://www.last.fm/music/MANAMI,MANAMI
Craig Charles,,THE BUG,SATURDAY,19:00 - 20:00,,https://www.last.fm/music/Craig+Charles,CRAIG CHARLES
Craig Richards,,WOW,FRIDAY,23:00 - 01:00,85873c02-8093-4a5a-91bc-513722b3fbc0,https://www.last.fm/music/Craig+Richards,CRAIG RICHARDS
Ben UFO,,WOW,FRIDAY,23:00 - 01:00,d355730f-895c-4a9a-951b-d36c3b16a8a2,https://www.last.fm/music/Ben+UFO,BEN UFO
Crazy P live,http://www.crazyp.co.uk/,SONIC,SATURDAY,15:30 - 17:00,,https://www.last.fm/music/Crazy+P+live,CRAZY P LIVE
crinkle cuts,https://www.datbrass.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SUNDAY,02:30 - 03:30,,https://www.last.fm/music/crinkle+cuts,CRINKLE CUTS
Darkzy,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,,https://www.last.fm/music/Darkzy,DARKZY
bru-c,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,,https://www.last.fm/music/bru-c,BRU-C
TS7,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,72c07ee8-6ca3-4126-98a4-8b5cd9326d61,https://www.last.fm/music/TS7,TS7
Mr Virgo,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,3858351b-412f-4564-888a-98924f78d137,https://www.last.fm/music/Mr+Virgo,MR VIRGO
Lazcru,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,,https://www.last.fm/music/Lazcru,LAZCRU
Window Kid,https://www.djdarkzy.com/,WOW,SATURDAY,14:00 - 18:00,,https://www.last.fm/music/Window+Kid,WINDOW KID
Crystal Stacey,https://www.facebook.com/crystalstaceycircusartist/,MAVERICKS,SATURDAY,02:30 - 02:40,,https://www.last.fm/music/Crystal+Stacey,CRYSTAL STACEY
Cuban Carnival,,GLASTO LATINO,WEDNESDAY,19:30 - 20:00,,https://www.last.fm/music/Cuban+Carnival,CUBAN CARNIVAL
Cut Capers,http://www.cutcapers.com/,AVALON STAGE,SATURDAY,12:45 - 13:40,,https://www.last.fm/music/Cut+Capers,CUT CAPERS
CW Jones,http://www.facebook.com/seedoubleyoujones,THE RUM SHACK,FRIDAY,22:30 - 23:15,,https://www.last.fm/music/CW+Jones,CW JONES
Cykada,https://cykadaband.bandcamp.com/album/cykada,WORMHOLE,THURSDAY,22:00 - 23:00,,https://www.last.fm/music/Cykada,CYKADA
D-Low,http://ukbeatboxchampionships.com/,THE RUM SHACK,SATURDAY,22:45 - 23:15,,https://www.last.fm/music/D-Low,D-LOW
Dagadana,http://www.dagadana.pl,TOAD HALL,FRIDAY,00:00 - 00:50,c52933c7-0f85-472a-81b3-18dfa5f275bb,https://www.last.fm/music/Dagadana,DAGADANA
Daisy Chute,https://www.daisychute.com,TOAD HALL,WEDNESDAY,16:00 - 16:25,4d378bb4-ccf5-42d5-acc0-d1a1b1ce810a,https://www.last.fm/music/Daisy+Chute,DAISY CHUTE
Dan Beaumont,https://www.facebook.com/danbeaumont.london/,GENOSYS,SATURDAY,22:30 - 00:00,,https://www.last.fm/music/Dan+Beaumont,DAN BEAUMONT
Dan HabarNam,https://www.facebook.com/danhabarnam/,IICON,THURSDAY,23:30 - 00:30,10a9d22c-2a48-4a47-8a5f-21edc5fca8ba,https://www.last.fm/music/Dan+HabarNam,DAN HABARNAM
Dan Shake,https://danshake.com/,SONIC,SATURDAY,17:00 - 18:30,,https://www.last.fm/music/Dan+Shake,DAN SHAKE
Dana Immanuel & the Stolen Band,http://www.danaimmanuel.com,GREENPEACE STAGE,FRIDAY,12:30 - 13:15,,https://www.last.fm/music/Dana+Immanuel+&+the+Stolen+Band,DANA IMMANUEL & THE STOLEN BAND
Dance Class,http://latempesta.co.uk,GLASTO LATINO,FRIDAY,18:00 - 19:00,,https://www.last.fm/music/Dance+Class,DANCE CLASS
Reggaeton,http://latempesta.co.uk,GLASTO LATINO,FRIDAY,18:00 - 19:00,,https://www.last.fm/music/Reggaeton,REGGAETON
Salsa,https://www.piloxercise.co.uk,GLASTO LATINO,WEDNESDAY,17:00 - 18:00,,https://www.last.fm/music/Salsa,SALSA
Tango,https://www.tangoalchemy.co.uk,GLASTO LATINO,WEDNESDAY,16:00 - 17:00,c65e9f00-d804-4ed6-87d2-d252c3adc81c,https://www.last.fm/music/Tango,TANGO
Dance Lady Dance,https://www.mixcloud.com/bootybassdj/,TRUTH STAGE,SUNDAY,22:00 - 22:30,,https://www.last.fm/music/Dance+Lady+Dance,DANCE LADY DANCE
Dancefloor Outlaws,https://www.danceflooroutlaws.com,GLADE,FRIDAY,19:20 - 19:50,,https://www.last.fm/music/Dancefloor+Outlaws,DANCEFLOOR OUTLAWS
Daniel Avery,https://www.danielavery.co.uk/,ARCADIA'S PANGEA,SATURDAY,23:00 - 00:00,3e7aa4a4-5b7e-46a3-a7ff-c57044fa1b64,https://www.last.fm/music/Daniel+Avery,DANIEL AVERY
DANIEL GORSKI,http://www.danielgorski.net,MAVERICKS,SATURDAY,00:50 - 01:00,,https://www.last.fm/music/DANIEL+GORSKI,DANIEL GORSKI
Daniel Haaksman,http://www.danielhaaksman.com,SAMULA,THURSDAY,02:00 - 03:00,ecd01487-9fb4-41e2-adbe-3414b6f8e744,https://www.last.fm/music/Daniel+Haaksman,DANIEL HAAKSMAN
Daniel McKee,,BELLA'S FIELD,FRIDAY,15:00 - 15:45,,https://www.last.fm/music/Daniel+McKee,DANIEL MCKEE
Danielle,https://twitter.com/danielle__dj,STONEBRIDGE,SUNDAY,01:30 - 02:30,8b42be41-94d4-4e6d-a525-7dd0ca1f635f,https://www.last.fm/music/Danielle,DANIELLE
Danny Wav,https://soundcloud.com/dannywav,BIMBLE INN,FRIDAY,21:30 - 00:00,,https://www.last.fm/music/Danny+Wav,DANNY WAV
Darkmatta,https://www.darkmattauk.bandcamp.com,GLADE,FRIDAY,14:20 - 15:05,62629e9f-72a0-4d69-a0d5-561d44c54bfa,https://www.last.fm/music/Darkmatta,DARKMATTA
Darren Emerson,,GLADE,SATURDAY,01:40 - 02:50,90cd1311-85df-45fc-9783-c7a23cfba45a,https://www.last.fm/music/Darren+Emerson,DARREN EMERSON
Dave Beer,,SPACEPORT,SATURDAY,19:00 - 20:15,,https://www.last.fm/music/Dave+Beer,DAVE BEER
Dave Fidler,http://www.davefidler.com,THE RABBIT HOLE,SATURDAY,14:00 - 14:30,,https://www.last.fm/music/Dave+Fidler,DAVE FIDLER
Dave Harvey,,GENOSYS,SUNDAY,19:30 - 21:00,,https://www.last.fm/music/Dave+Harvey,DAVE HARVEY
Dave Seaman,https://www.instagram.com/daveseamandj/,GLADE LOUNGE,SATURDAY,01:00 - 02:55,dbc997aa-da05-4dd3-a36d-a07af8f862d7,https://www.last.fm/music/Dave+Seaman,DAVE SEAMAN
Dave,https://santandave.com/,OTHER STAGE,SUNDAY,20:15 - 21:15,c7740223-c657-4b0a-a0a4-b8349169e760,https://www.last.fm/music/Dave,DAVE
Davey Malone,,AVALON CAFÉ STAGE,FRIDAY,16:25 - 17:10,,https://www.last.fm/music/Davey+Malone,DAVEY MALONE
David Celia,,SMALL WORLD,Friday,14:45 - 15:45,,https://www.last.fm/music/David+Celia,DAVID CELIA
marla,,SMALL WORLD,Friday,14:45 - 15:45,82207a24-d092-46ec-ae24-932b8bcbbf62,https://www.last.fm/music/marla,MARLA
David Harness,https://www.facebook.com/davidharnessmusic/,NYC DOWNLOW,THURSDAY,01:00 - 03:00,bcdb286d-2bb1-468a-9074-67a7b184e72a,https://www.last.fm/music/David+Harness,DAVID HARNESS
David Keenan,https://facebook.com/davidkeenansounds/,BREAD AND ROSES,SUNDAY,18:00 - 19:00,,https://www.last.fm/music/David+Keenan,DAVID KEENAN
Davos,,GLADE,SUNDAY,13:00 - 13:45,60137fff-220b-4ade-b8e1-9d75e46c2d50,https://www.last.fm/music/Davos,DAVOS
Dawit Eklund,,STONEBRIDGE,FRIDAY,04:00 - 05:00,,https://www.last.fm/music/Dawit+Eklund,DAWIT EKLUND
Daytoner,https://daytoner.bandcamp.com/,TRUTH STAGE,FRIDAY,18:50 - 19:30,bca100c4-7c52-4bd4-ae88-e61355e24821,https://www.last.fm/music/Daytoner,DAYTONER
Anand Menon,https://www.billybragg.co.uk,LEFT FIELD,SATURDAY,12:00 - 13:00,,https://www.last.fm/music/Anand+Menon,ANAND MENON
John Domokos,https://www.billybragg.co.uk,LEFT FIELD,SATURDAY,12:00 - 13:00,,https://www.last.fm/music/John+Domokos,JOHN DOMOKOS
John Harris,https://www.billybragg.co.uk,LEFT FIELD,SATURDAY,12:00 - 13:00,95a264ba-b68c-43a9-9264-3c7f59b5950d,https://www.last.fm/music/John+Harris,JOHN HARRIS
brexit,https://www.billybragg.co.uk,LEFT FIELD,SATURDAY,12:00 - 13:00,,https://www.last.fm/music/brexit,BREXIT
Reni Eddo-Lodge,https://www.billybragg.co.uk,LEFT FIELD,SUNDAY,12:00 - 13:00,,https://www.last.fm/music/Reni+Eddo-Lodge,RENI EDDO-LODGE
Living on the Edge,https://www.billybragg.co.uk,LEFT FIELD,SUNDAY,13:30 - 14:30,,https://www.last.fm/music/Living+on+the+Edge,LIVING ON THE EDGE
Asifa Lahore,https://www.billybragg.co.uk,LEFT FIELD,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Asifa+Lahore,ASIFA LAHORE
Lesbians,https://www.billybragg.co.uk,LEFT FIELD,FRIDAY,13:30 - 14:30,,https://www.last.fm/music/Lesbians,LESBIANS
Gary Younge,https://www.billybragg.co.uk,LEFT FIELD,FRIDAY,12:00 - 13:00,,https://www.last.fm/music/Gary+Younge,GARY YOUNGE
Laura Clarke,https://www.billybragg.co.uk,LEFT FIELD,FRIDAY,12:00 - 13:00,,https://www.last.fm/music/Laura+Clarke,LAURA CLARKE
Decius,https://www.facebook.com/deciustrax/,NYC DOWNLOW,FRIDAY,01:00 - 01:10,2bfe070f-ee24-447a-9857-bd155168cc62,https://www.last.fm/music/Decius,DECIUS
Declan Welsh and The Decadent West,https://www.declanwelshandthedecadentwest.com,LEFT FIELD,FRIDAY,17:00 - 17:30,,https://www.last.fm/music/Declan+Welsh+and+The+Decadent+West,DECLAN WELSH AND THE DECADENT WEST
Decoy,,THE BUG,SUNDAY,20:15 - 21:00,e336da43-8d82-43d0-8f09-6f6e60ac2b3c,https://www.last.fm/music/Decoy,DECOY
Seapa,,THE BUG,SUNDAY,20:15 - 21:00,,https://www.last.fm/music/Seapa,SEAPA
Deep deep water,https://www.deepdeepwater.com/,BBC MUSIC INTRODUCING,FRIDAY,12:45 - 13:10,,https://www.last.fm/music/Deep+deep+water,DEEP DEEP WATER
DEL-30,https://twitter.com/del30music1,FLYING BUS,FRIDAY,03:30 - 05:00,,https://www.last.fm/music/DEL-30,DEL-30
Solardo,https://twitter.com/del30music1,FLYING BUS,FRIDAY,03:30 - 05:00,,https://www.last.fm/music/Solardo,SOLARDO
DEL30,https://www.instagram.com/del30music/,SPACEPORT,SATURDAY,16:30 - 17:45,,https://www.last.fm/music/DEL30,DEL30
Demdike Stare,,IICON,FRIDAY,23:00 - 00:45,03a924fa-4f8d-4df4-b284-98dc9ac68da7,https://www.last.fm/music/Demdike+Stare,DEMDIKE STARE
Demi Riquisimo,https://twitter.com/demiriquisimo,FLYING BUS,SUNDAY,23:00 - 00:30,,https://www.last.fm/music/Demi+Riquisimo,DEMI RIQUISIMO
Denis Sulta,,SONIC,SATURDAY,20:00 - 21:30,,https://www.last.fm/music/Denis+Sulta,DENIS SULTA
Dennis Just Dennis,http://dennisjustdennis.com/,STRUMMERVILLE,THURSDAY,12:00 - 12:30,,https://www.last.fm/music/Dennis+Just+Dennis,DENNIS JUST DENNIS
Denzel Curry,https://www.ultimatedenzelcurry.com/,TRUTH STAGE,THURSDAY,23:30 - 00:00,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry,DENZEL CURRY
Deptford Northern Soul Club,https://deptfordnorthernsoulclub.co.uk/,DELUXE DINER,FRIDAY,03:00 - 04:30,,https://www.last.fm/music/Deptford+Northern+Soul+Club,DEPTFORD NORTHERN SOUL CLUB
Dermot Kennedy,http://www.dermotkennedy.com/,JOHN PEEL STAGE,SUNDAY,15:30 - 16:30,,https://www.last.fm/music/Dermot+Kennedy,DERMOT KENNEDY
Dervish,https://www.dervish.ie/,ACOUSTIC STAGE,SUNDAY,15:25 - 16:05,5084f6bf-c817-4ad2-950b-8caf8677fa0b,https://www.last.fm/music/Dervish,DERVISH
Desert Storm,,CLASH,FRIDAY,04:00 - 06:00,e05719b6-ef10-4131-b61c-bf61e3ed75ce,https://www.last.fm/music/Desert+Storm,DESERT STORM
Bassman,,CLASH,FRIDAY,04:00 - 06:00,6801af56-21eb-4ff3-b6c8-3a6e2c15e069,https://www.last.fm/music/Bassman,BASSMAN
D-Omen,,CLASH,FRIDAY,04:00 - 06:00,,https://www.last.fm/music/D-Omen,D-OMEN
Mr Psik,,CLASH,FRIDAY,04:00 - 06:00,,https://www.last.fm/music/Mr+Psik,MR PSIK
Ratty,,CLASH,FRIDAY,04:00 - 06:00,a367eccd-123d-41a3-9427-7d5a31df880d,https://www.last.fm/music/Ratty,RATTY
Ratty & Pilgrim,,CLASH,FRIDAY,04:00 - 06:00,,https://www.last.fm/music/Ratty+&+Pilgrim,RATTY & PILGRIM
Pilgrim,,CLASH,FRIDAY,04:00 - 06:00,ba1e6c59-e828-4221-971f-7bb241dadddd,https://www.last.fm/music/Pilgrim,PILGRIM
B-Storm,,CLASH,FRIDAY,04:00 - 06:00,,https://www.last.fm/music/B-Storm,B-STORM
Diemantle,,BABYLON UPRISING,SATURDAY,00:30 - 02:00,,https://www.last.fm/music/Diemantle,DIEMANTLE
The Odd Beats,http://www.theoddbeats.com,BIMBLE INN,FRIDAY,16:45 - 18:00,,https://www.last.fm/music/The+Odd+Beats,THE ODD BEATS
Dimension,https://dimension.live/,ARCADIA'S PANGEA,SUNDAY,22:30 - 23:15,e9a583d6-754c-43d1-9462-0a73562bd717,https://www.last.fm/music/Dimension,DIMENSION
Dirty Freud,,GLADE,FRIDAY,13:05 - 13:50,,https://www.last.fm/music/Dirty+Freud,DIRTY FREUD
Disco Freaks,http://discofreaks.co.uk,VILLAGE INN,FRIDAY,23:45 - 03:00,ed947703-783e-43e6-ae2c-95a4e79a6379,https://www.last.fm/music/Disco+Freaks,DISCO FREAKS
Diving Station,https://divingstationmusic.bandcamp.com,TOAD HALL,THURSDAY,01:30 - 02:15,,https://www.last.fm/music/Diving+Station,DIVING STATION
DJ Badly,,HEDS PARTY,SUNDAY,05:00 - 07:00,,https://www.last.fm/music/DJ+Badly,DJ BADLY
DJ Bunjy,,SONIC,SUNDAY,13:00 - 14:00,,https://www.last.fm/music/DJ+Bunjy,DJ BUNJY
DJ Chris Tofu,https://djchristofu.com/,TRUTH STAGE,THURSDAY,20:50 - 21:10,,https://www.last.fm/music/DJ+Chris+Tofu,DJ CHRIS TOFU
DJ Danger,,THE RABBIT HOLE,SUNDAY,00:00 - 01:00,,https://www.last.fm/music/DJ+Danger,DJ DANGER
